קוד זיהוי,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1419,1418,338,"סוסיה, חורבת",,159800,90500,יהודה,הר יהודה,א' נגב,ז' ייבין,ביזנטית,,ביזנטית,"מאות 4-7 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-60 ד',,"מהכתוב לא ברור בדיוק לאיזה תק' שייכים המבנים שכן ניתן תאור שלהם ללא תיארוך ותאור של הממצא הקירמי בנפרד+ נמצא בי""כ","כרך 3, עמ' 1096-1101"
1420,1419,338,"סוסיה, חורבת",,159800,90500,יהודה,הר יהודה,א' נגב,ז' ייבין,ימי הביניים,,ערבית קדומה,"מאות 7-9 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-60 ד',,"מהכתוב לא ברור בדיוק לאיזה תק' שייכים המבנים שכן ניתן תאור שלהם ללא תיארוך ותאור של הממצא הקירמי בנפרד+ נמצא בי""כ","כרך 3, עמ' 1096-1101"
1421,1420,338,"סוסיה, חורבת",,159800,90500,יהודה,הר יהודה,א' נגב,ז' ייבין,ימי הביניים,,צלבנית,"מאה 12 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-60 ד',,"מהכתוב לא ברור בדיוק לאיזה תק' שייכים המבנים שכן ניתן תאור שלהם ללא תיארוך ותאור של הממצא הקירמי בנפרד+ נמצא בי""כ","כרך 3, עמ' 1096-1101"
1422,1421,339,סוסיתא,,212000,242000,גולן,גולן,ע' ענתי,ק' אפשטיין,רומית,,רומית,,ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 3, עמ' 1102-1104"
1423,1422,339,סוסיתא,,212000,242000,גולן,גולן,מ' אבי יונה,ק' אפשטיין,ביזנטית,,ביזנטית,"מאות 5-6 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 3, עמ' 1102-1104"
1424,1423,340,סיני,חוף קטיף (Y-3),,,חצי האי סיני,חצי האי סיני,י' גלעד,א' נגב,נאוליתית,,נאוליתית קירמית,,קרמיקה+ צור,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1425,1424,341,סיני,ימית (R-48),,,חצי האי סיני,חצי האי סיני,,א' נגב,כלקוליתית,,כלקוליתית,,ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1426,1425,342,סיני,חוף חאן יונס (Y-2),,,חצי האי סיני,חצי האי סיני,,א' נגב,כלקוליתית,,כלקוליתית,,קרמיקה+ צור,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1427,1426,343,סיני,ביר אל-עבד,,,חצי האי סיני,חצי האי סיני,,א' נגב,"ב""מ",,"ב""מ",ימי השושלת ה-18 במצריים,ארכיטקטורה+ מבני ציבור,ח'ירבה,מצודה,כ-15 ד',,,"כרך 3, עמ' 1104-1122"
1428,1427,344,סיני,חרובית,,,חצי האי סיני,חצי האי סיני,,א' נגב,"ב""מ",,"ב""מ","מאות 15-13 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,מצודה,,,,"כרך 3, עמ' 1104-1122"
1429,1428,344,סיני,חרובית,,,חצי האי סיני,חצי האי סיני,,א' נגב,ברזל 1,,ברזל 1,ימי השושלת ה-20 במצריים,ארכיטקטורה+ מבני ציבור,ח'ירבה,מצודה,,,,"כרך 3, עמ' 1104-1122"
1430,1429,345,סיני,T.21,,,חצי האי סיני,חצי האי סיני,,א' נגב,ברזל 2,,ברזל 3,"מאה 6 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,מצודה,כ-80 ד',,"כ-1 ק""מ צפונה לתל אל-חיר","כרך 3, עמ' 1104-1122"
1431,1430,346,סיני,אל עריש,,,חצי האי סיני,חצי האי סיני,,א' נגב,הלניסטית,,הלניסטית,"מאות 3/2 לפנה""ס",קרמיקה בלבד,ח'ירבה,עירוני,כ-50 ד',,,"כרך 3, עמ' 1104-1122"
1432,1431,346,סיני,אל עריש,,,חצי האי סיני,חצי האי סיני,,א' נגב,רומית קדומה,,רומית קדומה,"מאות 1-2 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-50 ד',,,"כרך 3, עמ' 1104-1122"
1433,1432,346,סיני,אל עריש,,,חצי האי סיני,חצי האי סיני,,א' נגב,ביזנטית,,ביזנטית,,ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-50 ד',,,"כרך 3, עמ' 1104-1122"
1434,1433,347,סיני,ביר מזאר,,,חצי האי סיני,חצי האי סיני,,א' נגב,רומית קדומה,,רומית קדומה,"מאות 1-2 לסה""נ",ארכיטקטורה,ח'ירבה,עירוני,כ-40 ד',,מציין שהישוב גדול אך מזכיר בממצא רק קרמיקה,"כרך 3, עמ' 1104-1122"
1435,1434,347,סיני,ביר מזאר,,,חצי האי סיני,חצי האי סיני,,א' נגב,רומית מאוחרת,,רומית מאוחרת,"מאה 4 לסה""נ",ארכיטקטורה,ח'ירבה,עירוני,כ-40 ד',,מציין שהישוב גדול אך מזכיר בממצא רק קרמיקה,"כרך 3, עמ' 1104-1122"
1436,1435,348,סיני,אדי א-שיח' (אתר 1049),,,חצי האי סיני,חצי האי סיני,י' בית אריה,א' נגב,"ב""ק 2-3",,"ב""ק 2","עד המחצית השניה של המאה ה-27 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1437,1436,349,סיני,שיח' מחסן (אתר 1046),,,חצי האי סיני,חצי האי סיני,י' בית אריה,א' נגב,"ב""ק 2-3",,"ב""ק 2","עד המחצית השניה של המאה ה-27 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1438,1437,350,סיני,ואדי אם תומור (אתר 1014),,,חצי האי סיני,חצי האי סיני,י' בית אריה,א' נגב,"ב""ק 2-3",,"ב""ק 2","עד המחצית השניה של המאה ה-27 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1439,1438,351,סיני,מעבר וטיה (אתר 1042),,,חצי האי סיני,חצי האי סיני,י' בית אריה,א' נגב,"ב""ק 2-3",,"ב""ק 2","עד המחצית השניה של המאה ה-27 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1440,1439,352,סיני,ואדי ע'רבה (אתר 1118),,,חצי האי סיני,חצי האי סיני,י' בית אריה,א' נגב,"ב""ק 2-3",,"ב""ק 2","עד המחצית השניה של המאה ה-27 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1441,1440,353,סיני,נווה פיראן (אתר 1150),,,חצי האי סיני,חצי האי סיני,י' בית אריה,א' נגב,"ב""ק 2-3",,"ב""ק 2","עד המחצית השניה של המאה ה-27 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1104-1122"
1442,1441,354,"סנאים, הר",,217800,297500,עמק החולה,עמק החולה,ש' דר,ש' דר,הלניסטית,,הלניסטית,"מאות 3-2 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,פולחני,,,ישנו ממצא קטן מהתק' אולם לא ברור אם החופר שייך את המבנים לתק' זו בהכרח,"כרך 3, עמ' 1122-1123"
1443,1442,354,"סנאים, הר",,217800,297500,עמק החולה,עמק החולה,ש' דר,ש' דר,רומית קדומה,,רומית קדומה,"מאה 1 לפנה""ס- מאה 1 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1122-1123"
1444,1443,354,"סנאים, הר",,217800,297500,עמק החולה,עמק החולה,ש' דר,ש' דר,רומית מאוחרת,,רומית מאוחרת,"מאות 2-4 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1122-1123"
1445,1444,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""נ טב","ג""ב פריצ'רד","ב""ק 2-3",,"ב""ק 2",,ארכיטקטורה,תל,,,,,"כרך 3, עמ' 1124-1128"
1446,1445,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""נ טב","ג""ב פריצ'רד",ברזל 1,,ברזל 1,"מחצית שניה של המאה ה-12 עד סוף המאה ה-11 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 3, עמ' 1124-1128"
1447,1446,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""ב פריצ'רד","ג""ב פריצ'רד",ברזל 2,,ברזל 2,"סוף המאה ה-10 עד 730 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 3, עמ' 1124-1128"
1448,1447,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""ב פריצ'רד","ג""ב פריצ'רד",ברזל 2,,ברזל 3,"730-600 לפנה""ס",מתקנים,תל,,,,,"כרך 3, עמ' 1124-1128"
1449,1448,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""ב פריצ'רד","ג""ב פריצ'רד",פרסית,,פרסית,"343+-52 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,,,,,"כרך 3, עמ' 1124-1128"
1450,1449,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""ב פריצ'רד","ג""ב פריצ'רד",הלניסטית,,הלניסטית,,ארכיטקטורה,תל,,,,,"כרך 3, עמ' 1124-1128"
1451,1450,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""ב פריצ'רד","ג""ב פריצ'רד",רומית,,רומית,,ארכיטקטורה,תל,מצודה,,,,"כרך 3, עמ' 1124-1128"
1452,1451,355,"סעידיה, תל א-",,,,בקעת הירדן,בקעת הירדן- מזרח,"ג""נ טב","ג""ב פריצ'רד",ימי הביניים,,ערבית קדומה,"מאות 7-8 לסה""נ",ארכיטקטורה,תל,פונדק,,,,"כרך 3, עמ' 1124-1128"
1453,1452,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,פליאוליתית,,פליאוליתית תיכונה,"התרבות המוסטרית (60000-40000 לפנה""ס)",צור בלבד,מערה,,,,,"כרך 3, עמ' 1128-1130"
1454,1453,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,פליאוליתית,,פליאוליתית עליונה,התרבות האוריניאקית,צור בלבד,מערה,,,,,"כרך 3, עמ' 1128-1130"
1455,1454,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,אפיפליאולית,,אפיפליאולית,"התרבות הכבארית (12250+-65 לפנה""ס)",צור בלבד,מערה,,,,,"כרך 3, עמ' 1128-1130"
1456,1455,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,נאוליתית,,נאוליתית קדם קירמית ב',,צור בלבד,מערה,,,,,"כרך 3, עמ' 1128-1130"
1457,1456,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,כלקוליתית,,כלקוליתית,,קרמיקה בלבד,מערה,,,,"""בתק' הכלקוליתית, הברונזה, ברזל, רומאית-ביזנטית נותרו שרידים בודדים בלבד המעידים על חניות קצרות""","כרך 3, עמ' 1128-1130"
1458,1457,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,,,ברונזה,,קרמיקה בלבד,מערה,,,,"""בתק' הכלקוליתית, הברונזה, ברזל, רומאית-ביזנטית נותרו שרידים בודדים בלבד המעידים על חניות קצרות""","כרך 3, עמ' 1128-1130"
1459,1458,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,ברזל,,ברזל,,קרמיקה בלבד,מערה,,,,"""בתק' הכלקוליתית, הברונזה, ברזל, רומאית-ביזנטית נותרו שרידים בודדים בלבד המעידים על חניות קצרות""","כרך 3, עמ' 1128-1130"
1460,1459,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,ביזנטית,הוגדר כרומית- ביזנטית אך נראה שיש את שתי התק',ביזנטית,,קרמיקה בלבד,מערה,עונתי,,,"""בתק' הכלקוליתית, הברונזה, ברזל, רומאית-ביזנטית נותרו שרידים בודדים בלבד המעידים על חניות קצרות""","כרך 3, עמ' 1128-1130"
1461,1460,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,רומית,הוגדר כרומית- ביזנטית אך נראה שיש את שתי התק',רומית,,קרמיקה בלבד,מערה,עונתי,,,"""בתק' הכלקוליתית, הברונזה, ברזל, רומאית-ביזנטית נותרו שרידים בודדים בלבד המעידים על חניות קצרות""","כרך 3, עמ' 1128-1130"
1462,1461,356,"ספונים, מערת",,148400,238100,שומרון,כרמל,א' רונן,א' רונן,ימי הביניים,,ערבית קדומה,,ארכיטקטורה,מערה,,,,,"כרך 3, עמ' 1128-1130"
1463,1462,357,סראביט אל-חאדם,,,,חצי האי סיני,חצי האי סיני,י' בית אריה,י' בית אריה,כלקוליתית,,כלקוליתית,תרבויות ע'סול ובאר שבע,קרמיקה+ צור,ח'ירבה,תעשייתי,,,,"כרך 3, עמ' 1130-1133"
1464,1463,357,סראביט אל-חאדם,,,,חצי האי סיני,חצי האי סיני,ר' גבעון,י' בית אריה,"ב""ת",,"ב""ת",ימי השושלת ה-12 במצרים,ארכיטקטורה,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1130-1133"
1465,1464,357,סראביט אל-חאדם,,,,חצי האי סיני,חצי האי סיני,ר' גבעון,י' בית אריה,"ב""ת 2",,"ב""ת 2א'","ימי אמנמחת הא' (1991-1962 לפנה""ס)",ארכיטקטורה,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1130-1133"
1466,1465,357,סראביט אל-חאדם,,,,חצי האי סיני,חצי האי סיני,ר' גבעון,י' בית אריה,"ב""מ",,"ב""מ 1","תחותמס הג' (1490-1436 לפנה""ס)",ארכיטקטורה,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1130-1133"
1467,1466,357,סראביט אל-חאדם,,,,חצי האי סיני,חצי האי סיני,ר' גבעון,י' בית אריה,"ב""מ",,"ב""מ 3","סתי הא' (1309-1291 לפנה""ס)",ארכיטקטורה,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1130-1133"
1468,1467,357,סראביט אל-חאדם,,,,חצי האי סיני,חצי האי סיני,ר' גבעון,י' בית אריה,ברזל 1,,ברזל 1,"עד ימי רעמסס  ה-ו' (1141-1134 לפנה""ס)",ארכיטקטורה,ח'ירבה,פולחני,,,,"כרך 3, עמ' 1130-1133"
1469,1468,358,סרטבה- אלכסנדריון,,193700,165700,שומרון,שומרון,י' צפריר,י' צפריר,הלניסטית,,הלניסטית מאוחרת,"עד שנת 57 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,,"כרך 3, עמ' 1133-1136"
1470,1469,358,סרטבה- אלכסנדריון,,193700,165700,שומרון,שומרון,י' צפריר,י' צפריר,רומית קדומה,,רומית קדומה,"ימי הורדוס עד המאה ה-1 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,,"כרך 3, עמ' 1133-1136"
1471,1470,359,עבדת,,172800,22800,נגב,הר הנגב,א' נגב,א' נגב,הלניסטית,,הלניסטית קדומה,"סוף המאה ה-4 לפנה""ס  עד המאה ה-2 לפנה""ס",קרמיקה בלבד,ח'ירבה,,,,,"כרך 3, עמ' 1137-1145"
1472,1471,359,עבדת,,172800,22800,נגב,הר הנגב,א' נגב,א' נגב,רומית קדומה,,רומית קדומה,,ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 3, עמ' 1137-1145"
1473,1472,359,עבדת,,172800,22800,נגב,הר הנגב,א' נגב,א' נגב,רומית מאוחרת,,רומית מאוחרת,"מאות 2-3 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 3, עמ' 1137-1145"
1474,1473,359,עבדת,,172800,22800,נגב,הר הנגב,א' נגב,א' נגב,ביזנטית,,ביזנטית,,ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 3, עמ' 1137-1145"
1475,1474,359,עבדת,,172800,22800,נגב,הר הנגב,א' נגב,א' נגב,ימי הביניים,,ערבית קדומה,,ארכיטקטורה,ח'ירבה,עונתי,,,גדרת צאו,"כרך 3, עמ' 1137-1145"
1476,1475,360,"עבות, חורבת",,193300,276300,גליל עליון,גליל עליון,א' בראון,א' בראון,"ב""ק",,"ב""ק 1-2","סוף האלף ה-4 וראשית האלף ה-3 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1146-1147"
1477,1476,360,"עבות, חורבת",,193300,276300,גליל עליון,גליל עליון,א' בראון,א' בראון,"ב""ת 2",,"ב""ת 2",,קברים,ח'ירבה,,,,,"כרך 3, עמ' 1146-1147"
1478,1477,360,"עבות, חורבת",,193300,276300,גליל עליון,גליל עליון,א' בראון,א' בראון,ברזל 1,,ברזל 1,,ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1146-1147"
1479,1478,360,"עבות, חורבת",,193300,276300,גליל עליון,גליל עליון,א' בראון,א' בראון,פרסית,,פרסית,,ארכיטקטורה,ח'ירבה,,,,,"כרך 3, עמ' 1146-1147"
1480,1479,360,"עבות, חורבת",,193300,276300,גליל עליון,גליל עליון,א' בראון,א' בראון,ימי הביניים,,ערבית מאוחרת,"ממלוכית (המאה ה-13 לסה""נ) ועד ימנו",ארכיטקטורה,ח'ירבה,עונתי,,,מתקנים חקלאיים,"כרך 3, עמ' 1146-1147"
1481,1480,361,עבידיה,,202400,232800,בקעת הירדן,בקעת כנרות,ע' בר יוסף,ע' בר יוסף,פליאוליתית,,פליאוליתית תחתונה,"התרבות האשלית הקדומה (1.5- 0.15 מליון לפנה""ס)",צור בלבד,ח'ירבה,,,,,"כרך 3, עמ' 1147-1149"
1482,1481,362,עברון,אתר המחצבה,159500,266700,מ. החוף הצפוני,מ. החוף הצפוני,מ' פראוסניץ,א' רונן,פליאוליתית,,פליאוליתית תחתונה,התרבות האשלית הקדומה,צור בלבד,ח'ירבה,,,,,"כרך 3, עמ' 1149-1150"
1483,1482,362,עברון,אתר זינאת,159500,266700,מ. החוף הצפוני,מ. החוף הצפוני,מ' שטקליס,א' רונן,פליאוליתית,,פליאוליתית תחתונה,התרבות האשלית המאוחרת,צור בלבד,ח'ירבה,,,,,"כרך 3, עמ' 1149-1150"
